Time (s),Volume (m^3),Ar,He,Ne,N2,H2(1),O2(2),H(3),[O]O(4),OO(7),OH(D)(5),H2O(10),O2(S)(11),O(T)(6)
0.07168384004107675,0.08313830179250735,0.0,0.0,0.0,0.0,0.6698673478949958,0.329895557649039,1.0172517787791258e-10,4.489991996920001e-05,1.4710370047906067e-07,1.7022310858697476e-06,0.00010920387491517952,3.936529643416347e-06,1.1489294301686002e-08
0.07203486377331253,0.08313822857986557,0.0,0.0,0.0,0.0,0.6698656796028917,0.3298945703414199,1.0223743473136852e-10,4.509784286160024e-05,1.4853907990489432e-07,1.7171524819057166e-06,0.00011076430923945124,3.936732113208259e-06,1.1627329062860062e-08
0.07238588750554831,0.08313815481326585,0.0,0.0,0.0,0.0,0.6698639977567743,0.32989357657247476,1.027491594314778e-10,4.529532930671319e-05,1.4998001900553109e-07,1.7321047405293079e-06,0.0001123384948100513,3.936935261150258e-06,1.176632585580491e-08
0.07273691123778409,0.08313808049163993,0.0,0.0,0.0,0.0,0.6698623023289825,0.3298925763314659,1.0326033333375448e-10,4.549237548333041e-05,1.5142646340329383e-07,1.7470871316167543e-06,0.00011392646161793746,3.937139072477e-06,1.1906279781739056e-08
0.07308793497001986,0.083138005613948,0.0,0.0,0.0,0.0,0.6698605932924682,0.3298915696079548,1.0377094575835956e-10,4.568897757641228e-05,1.5287835782709162e-07,1.762098923103954e-06,0.00011552823904025282,3.937343536637567e-06,1.2047184929068855e-08
0.07343895870225564,0.08313793017911439,0.0,0.0,0.0,0.0,0.6698588706209375,0.3298905563918771,1.0428098292396276e-10,4.588513178048382e-05,1.5433564644852515e-07,1.7771393784731647e-06,0.00011714385569746452,3.937548639941812e-06,1.2189035671595416e-08
0.07378998243449142,0.08313785418612597,0.0,0.0,0.0,0.0,0.6698571342888772,0.32988953667355864,1.0479043033311364e-10,4.6080834300112e-05,1.5579827257049936e-07,1.7922077581320331e-06,0.00011877333942752809,3.937754362399714e-06,1.2331826377226199e-08
0.0741410061667272,0.08313777763411768,0.0,0.0,0.0,0.0,0.6698553842712184,0.3298885104435351,1.0529927383897458e-10,4.627608134677996e-05,1.5726617845830902e-07,1.8073033216828393e-06,0.0001204167176208792,3.937960692653896e-06,1.247555108554433e-08
0.07449202989896297,0.08313770052203506,0.0,0.0,0.0,0.0,0.669853620543572,0.32988747769267446,1.058074996687813e-10,4.647086914256222e-05,1.5873930596226677e-07,1.8224253247777542e-06,0.00012207401698614547,3.938167619594231e-06,1.262020354380648e-08
0.07484305363119875,0.08313762284899041,0.0,0.0,0.0,0.0,0.6698518430823875,0.32988643841226384,1.0631509382440951e-10,4.6665193923113944e-05,1.602175960909231e-07,1.8375730194043596e-06,0.00012374526338879984,3.938375123837434e-06,1.2765777554178807e-08
0.07519407736343453,0.08313754461411907,0.0,0.0,0.0,0.0,0.6698500518647764,0.32988539259391003,1.0682204189378356e-10,4.685905193474461e-05,1.6170098889129937e-07,1.8527456559224282e-06,0.00012543048202979124,3.938583189924456e-06,1.2912266614605117e-08
0.07554510109567031,0.08313746581654417,0.0,0.0,0.0,0.0,0.6698482468684884,0.32988434022952584,1.0732833001826531e-10,4.7052439435701866e-05,1.6318942381699376e-07,1.8679424822292868e-06,0.00012712969746600262,3.938791808304588e-06,1.3059664038439738e-08
0.07589612482790609,0.08313738645543049,0.0,0.0,0.0,0.0,0.6698464280719584,0.32988328131136474,1.0783394472628625e-10,4.724535269699729e-05,1.6468283970636732e-07,1.8831627435338214e-06,0.00012884293356624744,3.939000961814469e-06,1.3207963118721504e-08
0.07624714856014186,0.08313730652998351,0.0,0.0,0.0,0.0,0.6698445954542873,0.32988221583199406,1.0833887155449337e-10,4.7437788003309e-05,1.6618117445862966e-07,1.8984056831703022e-06,0.00013057021352703242,3.939210644363811e-06,1.3357156885882707e-08
0.07659817229237764,0.08313722603941866,0.0,0.0,0.0,0.0,0.6698427489952724,0.32988114378433003,1.0884309588187203e-10,4.762974165350461e-05,1.6768436519304872e-07,1.9136705422438274e-06,0.00013231155984448238,3.939420838402158e-06,1.3507238391542058e-08
0.07694919602461342,0.08313714498299883,0.0,0.0,0.0,0.0,0.6698408886754891,0.32988006516167195,1.0934660462738061e-10,4.7821209963381034e-05,1.6919234845340286e-07,1.928956559184775e-06,0.00013406699422938785,3.93963152142016e-06,1.3658200552307486e-08
0.0773002197568492,0.08313706335996707,0.0,0.0,0.0,0.0,0.6698390144761652,0.3298789799576258,1.0984938361909309e-10,4.801218926345121e-05,1.7070506008725342e-07,1.9442629706741072e-06,0.00013583653773440433,3.939842680069521e-06,1.3810035781348175e-08
0.07765124348908498,0.08313698116969845,0.0,0.0,0.0,0.0,0.6698371263791013,0.3298778881660758,1.1035141844768685e-10,4.820267589796013e-05,1.722224351020053e-07,1.9595890123959276e-06,0.0001376202108340968,3.9400542992351475e-06,1.3962736897108307e-08
0.07800226722132075,0.08313689841151514,0.0,0.0,0.0,0.0,0.6698352243667492,0.32987678978121754,1.1085269548893092e-10,4.8392666226604016e-05,1.7374440781298356e-07,1.974933918523354e-06,0.00013941803334545732,3.940266367822497e-06,1.411629606523616e-08
0.07835329095355653,0.0831368150846955,0.0,0.0,0.0,0.0,0.6698333084224841,0.32987568479769575,1.1135320081395626e-10,4.85821566326753e-05,1.7527091192635155e-07,1.9902969193178916e-06,0.000141230024153039,3.9404788706070605e-06,1.4270705213314363e-08
0.07870431468579231,0.08313673118877934,0.0,0.0,0.0,0.0,0.6698313785301513,0.32987457321037816,1.1185292031209929e-10,4.8771143511089085e-05,1.768018803609682e-07,2.005677245868741e-06,0.00014305620166501758,3.940691796427292e-06,1.442595655425258e-08
0.07905533841802809,0.08313664672303203,0.0,0.0,0.0,0.0,0.6698294346745213,0.32987345501458265,1.1235184015868706e-10,4.8959623282428155e-05,1.7833724540990254e-07,2.021074125554687e-06,0.0001448965833550399,3.940905127878406e-06,1.4582042170332355e-08
0.07940636215026387,0.0831365616870401,0.0,0.0,0.0,0.0,0.6698274768409024,0.32987233020587764,1.1284994655010236e-10,4.9147592381059125e-05,1.798769386515131e-07,2.0364867867674547e-06,0.00014675118615169755,3.9411188563090815e-06,1.4738953721663242e-08
0.07975738588249964,0.08313647608022885,0.0,0.0,0.0,0.0,0.6698255050152028,0.32987119878012533,1.1334722551526045e-10,4.933504725890421e-05,1.8142089108489573e-07,2.0519144561351315e-06,0.00014862002637651412,3.941332966672953e-06,1.4896682913998246e-08
0.08010840961473542,0.08313638990206702,0.0,0.0,0.0,0.0,0.6698235191842515,0.32987006073363556,1.1384366318841279e-10,4.9521984395731056e-05,1.829690329201873e-07,2.067356357800479e-06,0.00015050311941851066,3.941547436747644e-06,1.505522136835441e-08
0.0804594333469712,0.08313630315216743,0.0,0.0,0.0,0.0,0.6698215193355052,0.3298689160630054,1.1433924593079863e-10,4.9708400289185186e-05,1.8452129375060546e-07,2.0828117162570465e-06,0.0001524004800302953,3.941762258045798e-06,1.5214560308323586e-08
0.08081045707920698,0.08313621583002569,0.0,0.0,0.0,0.0,0.6698195054572054,0.32986776476521434,1.1483395988872135e-10,4.989429146141956e-05,1.860776026638883e-07,2.098279754192309e-06,0.0001543121221687367,3.941977414427445e-06,1.5374690938493015e-08
0.08116148081144275,0.08313612793528853,0.0,0.0,0.0,0.0,0.6698174775382533,0.32986660683755925,1.1532779122566419e-10,5.0079654456130436e-05,1.8763788800725724e-07,2.1137596942950873e-06,0.0001562380591211963,3.942192886389269e-06,1.5535604503835506e-08
0.08151250454367853,0.08313603946755865,0.0,0.0,0.0,0.0,0.6698154355682474,0.3298654422776666,1.1582072645171258e-10,5.0264485839384855e-05,1.8920207748786577e-07,2.1292507588775896e-06,0.0001581783034672955,3.942408657238795e-06,1.5697291991218672e-08
0.08186352827591431,0.08313595042650976,0.0,0.0,0.0,0.0,0.6698133795375524,0.3298642710835194,1.1631275179860336e-10,5.044878220301758e-05,1.907700982775055e-07,2.1447521696654886e-06,0.00016013286700825022,3.942624718040065e-06,1.585974408510535e-08
0.08221455200815009,0.08313586081178233,0.0,0.0,0.0,0.0,0.6698113094372025,0.3298630932534218,1.168038536408239e-10,5.063254016327705e-05,1.923418769329291e-07,2.1602631470921383e-06,0.00016210176086521542,3.94284105583127e-06,1.602295146675936e-08
0.08256557574038587,0.08313577062315416,0.0,0.0,0.0,0.0,0.6698092252588217,0.3298619087859566,1.1729401847096078e-10,5.0815756356226965e-05,1.9391733942907464e-07,2.175782912875046e-06,0.00016408499555891558,3.943057659150891e-06,1.6186904823699622e-08
0.08291659947262164,0.08313567986032012,0.0,0.0,0.0,0.0,0.6698071269947877,0.32986071768007025,1.1778323275453977e-10,5.099842744576435e-05,1.954964111826657e-07,2.1913106875589075e-06,0.00016608258084440078,3.9432745092116995e-06,1.6351594661416317e-08
0.08326762320485742,0.08313558852306606,0.0,0.0,0.0,0.0,0.6698050146381886,0.3298595199350357,1.1827148298391044e-10,5.118055012214738e-05,1.970790169636709e-07,2.2068456919720953e-06,0.0001680945257531725,3.9434915966056675e-06,1.651701142354985e-08
0.0836186469370932,0.08313549661120152,0.0,0.0,0.0,0.0,0.6698028881826921,0.32985831555040573,1.1875875575295943e-10,5.136212109718794e-05,1.9866508111095175e-07,2.2223871472067423e-06,0.0001701208387268546,3.9437089059289305e-06,1.668314539591524e-08
0.08396967066932898,0.08313540412448903,0.0,0.0,0.0,0.0,0.6698007476228889,0.3298571045261725,1.192450377138185e-10,5.1543137119497523e-05,2.0025452722249027e-07,2.237934273321475e-06,0.00017216152726667584,3.9439264171599106e-06,1.6849986574188508e-08
0.08432069440156476,0.08313531106286276,0.0,0.0,0.0,0.0,0.6697985929540057,0.32985588686261813,1.1973031551956542e-10,5.1723594961693105e-05,2.0184727846085395e-07,2.2534862920196054e-06,0.00017421659822540838,3.944144120106093e-06,1.7017525116523588e-08
0.08467171813380053,0.0831352174261361,0.0,0.0,0.0,0.0,0.6697964241720609,0.3298546625604018,1.202145759136059e-10,5.1903491428678276e-05,2.0344325764684688e-07,2.2690424242427147e-06,0.00017628605764923377,3.9443619994360295e-06,1.7185750850129758e-08
0.08502274186603631,0.08313512321427337,0.0,0.0,0.0,0.0,0.669794241273732,0.329853431620494,1.2069780574033135e-10,5.208282335236541e-05,2.0504238694835465e-07,2.2846018925864917e-06,0.00017836991091130794,3.94458003772062e-06,1.735465341549486e-08
0.08537376559827209,0.0831350284271924,0.0,0.0,0.0,0.0,0.6697920442564015,0.329852194044193,1.2117999186389936e-10,5.226158759424161e-05,2.0664458798921372e-07,2.300163920272158e-06,0.00018046816266493437,3.944798220467861e-06,1.7524222664424423e-08
0.08572478933050787,0.08313493306489061,0.0,0.0,0.0,0.0,0.6697898331181951,0.3298509498331434,1.216611211807125e-10,5.2439781047476414e-05,2.0824978205082055e-07,2.315727731820098e-06,0.00018258081680434864,3.945016534629148e-06,1.7694448144105586e-08
0.08607581306274364,0.08313483712731876,0.0,0.0,0.0,0.0,0.6697876078579154,0.32984969898930394,1.2214118072459257e-10,5.2617400636702214e-05,2.098578898385523e-07,2.3312925512643994e-06,0.0001847078765319026,3.945234967939872e-06,1.786531928729072e-08
0.08642683679497942,0.08313474061457381,0.0,0.0,0.0,0.0,0.6697853684749522,0.3298484415149092,1.2262015758378925e-10,5.279444331096795e-05,2.1146883172428953e-07,2.3468576054910544e-06,0.00018684934444942046,3.9454535075003065e-06,1.803682565504892e-08
0.0867778605272152,0.08313464352666614,0.0,0.0,0.0,0.0,0.6697831149694446,0.3298471774125455,1.2309803885825976e-10,5.2970906054072294e-05,2.130825276362073e-07,2.3624221214004006e-06,0.00018900522239254124,3.945672137225146e-06,1.820895638627911e-08
0.08712888425945098,0.08313454586369794,0.0,0.0,0.0,0.0,0.6697808473422358,0.3298459066851219,1.235748117534807e-10,5.314678588271381e-05,2.1469889692125043e-07,2.3779853275539623e-06,0.00019117551147636422,3.945890845659659e-06,1.8381701030412456e-08
0.08747990799168676,0.08313444762579768,0.0,0.0,0.0,0.0,0.6697785655948163,0.3298446293358544,1.240504635795438e-10,5.3322079842699565e-05,2.163178587357622e-07,2.393546454403154e-06,0.00019336021215286323,3.946109615949709e-06,1.8555048339804537e-08
0.08783093172392253,0.08313434881305759,0.0,0.0,0.0,0.0,0.6697762697294681,0.3298433453683223,1.2452498168141645e-10,5.349678501963019e-05,2.1793933148984912e-07,2.4091047328506186e-06,0.00019555932406314057,3.9463284345623895e-06,1.8728987355326875e-08
0.08818195545615831,0.08313424942563508,0.0,0.0,0.0,0.0,0.6697739597492876,0.32984205478648126,1.2499835349997845e-10,5.3670898540207516e-05,2.1956323330907509e-07,2.4246593940421633e-06,0.000197772846014514,3.946547286950088e-06,1.89035072200594e-08
0.08853297918839409,0.0831341494638386,0.0,0.0,0.0,0.0,0.6697716356578302,0.32984075759450265,1.2547056656638366e-10,5.3844417549205384e-05,2.211894825708599e-07,2.440209674422878e-06,0.00020000077634179433,3.946766158708457e-06,1.9078596763200292e-08
0.08888400292062987,0.0831340489277884,0.0,0.0,0.0,0.0,0.6697692974594455,0.3298394537969199,1.2594160848629178e-10,5.401733923398791e-05,2.2281799651147205e-07,2.455754811392775e-06,0.00020224311256612947,3.9469850381836924e-06,1.925424457967989e-08
0.08923502665286565,0.08313394781776347,0.0,0.0,0.0,0.0,0.6697669451591287,0.32983814339856565,1.2641146693942138e-10,5.418966081586833e-05,2.2444869226645374e-07,2.471294042742945e-06,0.00020449985154560524,3.94720391204417e-06,1.943043926942311e-08
0.08958605038510142,0.0831338461340564,0.0,0.0,0.0,0.0,0.6697645787626557,0.32983682640463363,1.2688012971100444e-10,5.436137955667176e-05,2.2608148671747903e-07,2.486826609007165e-06,0.0002067709893363561,3.9474227649926935e-06,1.9607169721019587e-08
0.0899370741173372,0.08313374387698765,0.0,0.0,0.0,0.0,0.6697621982764774,0.32983550282062907,1.2734758466993172e-10,5.453249275222202e-05,2.2771629659873875e-07,2.502351753857034e-06,0.00020905652130081003,3.947641582226211e-06,1.978442433804318e-08
0.09028809784957298,0.08313364104688051,0.0,0.0,0.0,0.0,0.6697598037077233,0.32983417265236664,1.2781381978492653e-10,5.470299773531889e-05,2.2935303811543038e-07,2.517868723505251e-06,0.00021135644210378747,3.947860350151016e-06,1.996219151139976e-08
0.09063912158180876,0.08313353764410773,0.0,0.0,0.0,0.0,0.6697573950641952,0.32983283590596935,1.2827882311418946e-10,5.487289187689345e-05,2.3099162720939078e-07,2.5333767659502364e-06,0.00021367074571835277,3.948079054056983e-06,2.0140460025176636e-08
0.09099014531404453,0.08313343366906194,0.0,0.0,0.0,0.0,0.6697549723543703,0.3298314925878664,1.287425827998901e-10,5.50421725844397e-05,2.3263197971200464e-07,2.548875131967299e-06,0.00021599942542204002,3.948297683027845e-06,2.0319217869546125e-08
0.09134116904628031,0.08313332912217254,0.0,0.0,0.0,0.0,0.6697525355874847,0.3298301427048366,1.2920508710675683e-10,5.5210837308060046e-05,2.342740111256589e-07,2.5643630756895487e-06,0.00021834247371139667,3.948516223627684e-06,2.0498453313826397e-08
0.09169219277851609,0.08313322400385179,0.0,0.0,0.0,0.0,0.6697500847734157,0.3298287862639511,1.2966632437790217e-10,5.537888353700808e-05,2.3591763655781393e-07,2.579839852224149e-06,0.00022069988242149184,3.948734660618193e-06,2.0678154782512308e-08
0.09204321651075187,0.08313311831466233,0.0,0.0,0.0,0.0,0.6697476199225342,0.3298274232725078,1.301262830519226e-10,5.554630878446285e-05,2.3756277148974213e-07,2.59530472248558e-06,0.0002230716428793042,3.948952979650454e-06,2.0858310406714672e-08
0.09239424024298765,0.08313301205502084,0.0,0.0,0.0,0.0,0.6697451410459904,0.3298260537381544,1.3058495168056967e-10,5.5713110612537325e-05,2.3920933044150696e-07,2.610756949225224e-06,0.00022545774560732892,3.949171169849278e-06,2.103890812113367e-08
0.09274526397522342,0.08313290522545065,0.0,0.0,0.0,0.0,0.6697426481557351,0.32982467766890355,1.310423189167307e-10,5.587928663361113e-05,2.408572278196614e-07,2.6261957960719185e-06,0.00022785818030251527,3.949389217243605e-06,2.1219936007705098e-08
0.0930962877074592,0.08313279782659236,0.0,0.0,0.0,0.0,0.6697401412642269,0.32982329507299646,1.314983735231117e-10,5.6044834485728464e-05,2.425063785364844e-07,2.64162053347957e-06,0.00023027293613724073,3.949607112425195e-06,2.1401381981308048e-08
0.09344731143969498,0.08313268985896209,0.0,0.0,0.0,0.0,0.6697376203846385,0.3298219059590097,1.3195310436166818e-10,5.6209751853553865e-05,2.441566970983754e-07,2.657030432843859e-06,0.00023270200154603294,3.949824832489802e-06,2.1583234361785788e-08
0.09379833517193076,0.08313258132322304,0.0,0.0,0.0,0.0,0.6697350855307165,0.3298205103357636,1.3240650041502645e-10,5.637403645466907e-05,2.458080976596589e-07,2.6724247721382617e-06,0.00023514536437059888,3.950042371832003e-06,2.176548071999683e-08
0.09414935890416654,0.08313247221995149,0.0,0.0,0.0,0.0,0.6697325367169553,0.32981910821242083,1.3285855077360945e-10,5.6537686057136364e-05,2.4746049395383063e-07,2.687802830716806e-06,0.000237603011679073,3.950259718182976e-06,2.1948108974237312e-08
0.09450038263640231,0.08313236254980058,0.0,0.0,0.0,0.0,0.669729973958616,0.3298176995984948,1.3330924463931374e-10,5.670069848063571e-05,2.491137998201715e-07,2.703163889343715e-06,0.00024007492974612742,3.950476852946845e-06,2.2131107238425318e-08
0.09485140636863809,0.08313225231355893,0.0,0.0,0.0,0.0,0.6697273972713415,0.3298162845036639,1.3375857131305854e-10,5.686307156290874e-05,2.5076792994795186e-07,2.718507236015613e-06,0.00024256110445147286,3.9506937674493096e-06,2.231446305285684e-08
0.09520243010087387,0.08313214151184206,0.0,0.0,0.0,0.0,0.6697248066715374,0.3298148629379564,1.3420652023969414e-10,5.702480319397334e-05,2.5242279779028864e-07,2.7338321635339504e-06,0.0002450615208842217,3.9509104453686425e-06,2.2498164320062923e-08
0.09555345383310965,0.08313203014542764,0.0,0.0,0.0,0.0,0.6697222021763396,0.32981343491172266,1.3465308097913945e-10,5.718589131423371e-05,2.5407831693796854e-07,2.749137966929166e-06,0.000247576163377802,3.9511268738315176e-06,2.268219878510266e-08
0.09590447756534543,0.0831319182150871,0.0,0.0,0.0,0.0,0.6697195838034965,0.32981200043558195,1.350982432041505e-10,5.734633390474523e-05,2.557344013397031e-07,2.764423945282971e-06,0.0002501050156295113,3.9513430471362865e-06,2.2866553801286447e-08
0.0962555012975812,0.08313180572160023,0.0,0.0,0.0,0.0,0.6697169515713915,0.3298105595204469,1.35541996707473e-10,5.7506128990282426e-05,2.573909648758384e-07,2.7796894015385675e-06,0.00025264806067813316,3.951558948898147e-06,2.3051217366025203e-08
0.09660652502981698,0.08313169266579934,0.0,0.0,0.0,0.0,0.6697143054990075,0.3298091121774937,1.3598433141162317e-10,5.766527463582445e-05,2.5904792122237215e-07,2.7949336446397184e-06,0.0002552052809403274,3.95177456783802e-06,2.323617702702864e-08
0.09695754876205276,0.08313157904852886,0.0,0.0,0.0,0.0,0.6697116456060139,0.32980765841820736,1.3642523737767784e-10,5.7823768954521204e-05,2.60705184177184e-07,2.810155988623782e-06,0.0002577766581191908,3.951989889187755e-06,2.3421420559266986e-08
